0.897300,0.516622,0.529490,0.577275,0.503501,0.450140,0.410487,0.432693,0.450944,0.068259,0.650727,0.353129,0.859506,0.791427,0.789755,0.614627,0.601767,-0.025888,0.710075,0.531171,0.471486,0.496909,0.352750,0.658839,0.517152,0.430396,0.456311,0.479306,0.572365,0.569853,0.651222,0.201841,0.362374,0.438993,0.208923,0.444645,0.592341,0.769190,0.347334,0.522615,0.645359,0.318449,0.482885,0.810027,0.236007,0.284837,0.366113,0.771835,0.380145,0.639972,0.558678,0.782244,0.456716,0.514264,0.435674,0.581153,0.420068,0.913359,0.343438,0.696888,0.325839,0.397457,0.419727,0.371598,0.319325,0.191778,0.491140,0.285574,0.401458,0.310806,0.553618,0.426263,0.354278,0.575596,0.467332,0.469356,0.215864,0.545546,0.396800,0.559339,0.368481,0.499638,0.048738,0.577905,0.536158,0.508807,0.671488,0.321682,0.676381,0.503963,0.715372,0.681609,0.471713,0.585550,0.386470,0.682743,0.452347,0.913604,0.379601,0.548425,0
0.422419,0.474008,0.326480,0.452394,0.553276,0.660447,0.574436,0.736320,0.986482,0.501671,0.653141,0.440741,0.614819,1.145505,0.306974,0.538721,0.268875,0.735768,0.698601,-0.052502,0.216976,0.619761,0.309909,0.231788,0.559347,0.458248,0.812011,0.579934,0.619214,0.846190,0.452387,0.671162,0.397986,0.466134,0.639030,0.487227,0.659802,0.129995,0.547610,0.457981,0.557730,0.604268,0.534023,0.468093,0.230202,0.070589,0.669036,0.671088,0.351043,0.400908,0.538785,0.800365,0.762487,0.577869,0.752430,0.307303,0.557428,0.472601,0.307933,0.545454,0.406663,0.454530,0.638586,0.302565,0.762722,0.537249,-0.132185,0.324914,0.771826,0.624471,0.375312,0.164154,0.540534,0.494179,0.212032,0.425565,0.245345,0.381358,0.434128,0.554752,0.225182,0.419317,0.435274,0.588007,0.617721,0.738842,0.593216,0.618390,0.646452,0.539732,0.330720,0.734632,0.648576,0.271851,0.554285,0.117635,0.692503,0.336109,0.421676,0.334564,0
0.420422,0.578595,0.559691,0.307337,0.130228,0.320833,0.222000,0.435464,0.556439,0.239246,0.520065,0.407275,0.445721,0.024094,0.670230,0.459504,0.438999,0.578698,0.646846,0.478176,0.395571,0.493362,0.730218,0.148631,0.525617,0.408894,0.456079,0.365588,0.849331,0.193103,0.665261,0.911058,0.625074,0.236123,0.526524,0.588185,0.454542,0.449361,0.031754,0.656888,0.675664,-0.009223,0.253484,0.496608,0.545308,0.058356,0.394357,0.929556,0.644003,0.829126,0.816450,0.550677,0.564850,0.603888,0.328660,0.532849,0.283625,0.406525,0.413372,0.576161,0.415218,0.535007,0.475882,0.148477,0.590408,0.790512,0.331880,0.425063,0.210719,0.542181,0.755048,0.717825,0.698043,0.182188,0.318089,0.520343,0.244496,0.502669,0.645746,0.651409,0.235395,-0.013692,0.498496,0.175892,0.597035,0.707331,0.801422,0.499057,0.460055,0.540215,0.301113,0.437639,0.807392,0.661375,0.691907,0.306066,0.515525,0.577755,0.618607,0.419745,0
0.642487,-0.025559,0.401586,0.504464,0.466319,0.586323,0.861629,0.547947,0.682662,0.407681,0.533381,0.568945,0.374406,0.250117,0.220476,0.381406,0.857105,0.459117,0.425569,0.671847,0.602200,0.577303,0.311758,0.434022,0.364996,0.382426,0.718588,0.285267,0.357496,0.578288,0.798814,0.489472,0.409675,0.652121,0.177628,0.487662,0.440014,0.377523,0.223094,0.222070,0.504370,0.459965,0.305540,0.696307,0.572140,0.447989,0.763829,0.546601,0.539841,0.511679,0.608447,0.610420,0.605878,0.248335,0.818427,0.300293,0.581643,0.506927,0.481661,0.334542,0.305755,0.442753,0.499440,0.417026,0.419089,0.086536,0.398566,0.492654,0.133948,0.889126,0.374285,0.592786,0.479703,0.600917,0.828381,0.410652,0.815972,0.719677,0.769975,0.658374,0.360077,0.543031,0.516749,0.489072,0.335618,0.673020,0.342202,0.575977,0.711757,0.261493,0.670409,0.532974,0.766047,0.411768,0.750668,0.232030,0.645526,0.345624,0.806052,0.403446,0
0.493965,0.525593,0.376018,0.414115,0.681875,0.819292,0.442955,0.621483,0.505267,0.666790,0.522620,0.391627,0.837306,0.783380,0.268240,0.184389,0.258490,0.527784,0.288105,0.742583,0.471966,0.360873,0.362603,0.788324,0.357092,0.412690,0.386066,0.703446,0.551602,0.167041,0.233894,0.378727,0.375846,0.295760,0.433574,0.544125,0.393433,0.544432,0.637555,0.545848,0.530498,0.021378,0.801411,0.454074,0.417945,0.820529,0.363446,0.543305,0.629601,0.239154,0.214340,0.307320,0.389834,0.736033,0.630140,0.530612,0.594583,0.277453,0.678845,0.667284,0.812156,0.556677,0.329727,0.563952,0.568989,0.231146,0.539354,0.354863,0.538486,0.809524,0.582839,0.909185,0.226656,0.522121,0.615996,0.278462,0.578355,-0.047232,0.646126,0.246926,0.539286,0.361524,0.504011,0.539247,0.648750,0.405943,0.789251,0.386932,0.332495,0.360020,0.480990,0.190626,0.503282,0.251247,0.651249,0.478726,0.631123,0.498966,0.293093,0.589819,0
0.194630,0.520981,0.572604,0.676009,0.702227,0.745667,0.469389,0.090548,0.324972,0.016841,0.152044,0.663738,0.602412,0.592794,0.476970,0.363743,0.445992,-0.004449,0.387565,0.482591,0.562765,0.179272,0.882102,0.424925,0.245685,0.589410,0.729528,0.787658,0.329573,0.570329,0.196983,0.589020,0.535905,0.227545,0.551094,0.492504,1.023914,0.636076,0.356380,0.597996,0.595045,0.518874,0.603759,0.368125,0.759241,0.209563,0.509480,0.328807,0.493588,0.181613,0.788443,0.366772,0.289967,0.314240,0.682557,0.593348,0.506119,0.319482,0.789263,0.329081,0.860734,0.679335,0.501055,0.526491,0.253779,0.609382,0.459347,0.199297,0.262742,0.850660,0.623503,0.449994,0.746766,0.664468,0.462295,0.610106,0.703717,0.671239,0.570903,0.924668,0.470748,0.488958,0.388988,0.415382,0.737679,0.766647,0.693527,0.692843,0.300963,0.360543,1.006553,0.402445,0.455279,0.378927,0.618698,0.725887,0.554498,0.970840,0.145416,0.290169,0
0.431924,0.689989,0.378915,0.083011,0.428074,0.384339,0.503593,0.175372,0.424431,0.530497,0.921107,0.293231,0.717712,0.286250,0.036954,0.524875,0.788996,0.770469,0.444390,0.313880,0.491787,0.506434,0.543475,0.457619,0.761257,0.427460,0.767858,0.604403,0.994302,0.145630,0.339192,0.353746,0.256216,0.345085,0.582784,0.489148,0.449595,0.574509,0.106819,0.607271,0.587817,0.742798,0.341158,0.496321,0.513900,0.250391,0.543703,0.326689,0.243734,0.216249,0.404620,0.471011,0.902285,0.508601,0.419690,0.473882,0.157077,0.841294,0.598188,0.815023,0.580442,0.657985,0.650615,0.666916,0.451560,0.375424,0.439976,0.343817,0.944025,0.597935,0.513401,0.199904,0.816048,0.880626,0.609677,0.589149,0.868055,0.453020,0.237518,0.455795,0.863411,0.636054,0.424883,0.369918,0.338773,0.621181,0.479811,0.416656,0.799802,0.217504,0.645569,0.352924,0.399357,0.337877,0.544765,0.301371,0.642728,0.322322,0.305230,0.465756,0
0.414306,0.230490,0.214975,0.562331,0.810439,0.761888,0.273526,0.212942,0.842492,0.473830,0.522296,0.221632,0.429908,0.783855,0.182349,0.636335,0.804449,0.502151,0.289714,0.429463,0.470611,0.445228,0.515868,0.188046,0.322808,0.691498,0.356459,0.240638,0.568747,0.495414,0.255121,0.088953,0.454369,0.624081,0.504181,0.285408,0.393050,0.259341,0.460346,0.573332,0.434616,0.319734,0.383172,0.901691,0.514916,0.828399,0.175708,0.784291,0.189540,0.518490,0.594636,0.515053,0.600490,0.625194,0.296628,0.820396,0.520563,0.150292,0.704509,0.763335,0.831629,0.514681,0.592557,0.912300,0.230266,0.508081,0.867454,0.484596,0.505898,0.450939,0.467097,0.151490,0.448957,0.534991,0.967132,0.553541,0.460705,0.921465,0.752825,0.397860,0.548912,0.748899,0.166392,-0.007899,0.221305,0.621158,0.749023,0.546642,0.830805,0.223254,0.255051,0.681072,0.500924,0.704378,0.352195,0.467231,0.471362,0.647473,0.584585,0.336587,0
0.456557,0.568438,0.604542,0.296237,0.489243,0.125714,0.762466,0.440823,1.055704,0.386124,0.468480,0.693141,0.320459,0.406087,0.582051,0.417975,0.376615,0.416087,0.598725,0.549811,0.592376,0.322380,0.648964,0.930539,0.103556,0.632052,0.344662,0.309488,0.488333,0.818262,0.522308,0.517421,0.393827,0.784874,0.349329,0.406939,0.919390,0.380997,0.573595,1.003436,0.259464,0.656028,0.706660,0.599978,0.528800,0.369664,0.702535,0.427398,0.254346,0.112650,0.470424,0.788750,0.033432,0.476711,0.443819,0.178325,0.417852,0.415992,0.760456,0.725823,0.680000,0.228230,0.514580,0.597737,0.345463,0.126504,0.280037,0.471496,0.562696,0.689534,0.366254,0.816506,0.506791,0.419251,0.514890,0.214543,0.393771,0.813914,0.661628,0.299195,0.344873,0.223576,0.415984,0.222305,0.582465,0.607304,0.695204,0.321077,0.444985,0.364877,0.387145,0.069813,0.488220,0.831405,0.703974,0.467328,0.739602,0.985676,0.435181,0.286214,0
0.735457,0.372119,0.511800,0.627344,0.548898,0.524832,0.884304,0.283745,0.156853,0.764592,0.555797,0.740603,0.247231,0.327566,0.446453,0.564709,0.794849,0.566732,0.298138,0.470608,0.634344,0.225611,0.472857,0.995793,0.256904,0.505195,0.868116,0.395526,0.298842,0.500323,0.622181,0.506229,0.522603,0.307688,0.527697,0.717002,0.577443,0.207707,0.395656,0.576940,0.425992,0.533929,0.529064,0.966047,0.512966,0.397661,0.598016,0.295593,0.756279,0.412792,0.694054,0.296595,0.413260,0.455304,0.512426,0.358796,0.738489,0.781172,0.637215,0.075177,0.709339,0.564487,0.239745,0.766548,0.663811,0.236013,0.319509,0.292168,0.722686,0.356814,0.253607,0.532464,0.249788,0.207481,0.251569,0.539810,0.404121,0.257933,0.579820,0.361686,0.513622,0.577544,0.443693,0.684592,0.446003,0.414560,0.425292,0.617768,0.402312,0.725646,0.214460,0.329298,0.423181,0.281940,0.320068,0.738267,0.910802,0.296761,0.538648,0.409992,0
0.806346,0.533094,0.410558,0.388827,0.500955,0.598947,0.434463,0.415472,0.554373,0.460844,0.592630,0.970634,0.609474,0.120485,0.226971,1.170675,0.194008,0.438880,0.436949,0.453357,0.313227,0.376686,0.740376,0.582465,0.317985,0.541245,0.270366,0.671506,0.668368,0.716314,0.249987,0.239364,0.470908,0.681660,0.416899,0.686523,0.342746,0.644797,0.406413,0.539892,0.480201,0.467730,0.103439,0.310048,0.253119,0.495886,0.465390,0.485964,0.068792,0.608373,0.433052,0.612349,0.305076,0.402903,0.381700,0.567218,0.363376,0.639826,0.743890,0.414601,0.403090,0.597460,0.535925,0.366892,0.605730,0.311206,0.429041,0.452598,0.639933,0.442348,0.364970,0.494040,0.653658,0.615581,0.512215,0.628413,0.438700,0.466025,0.480755,0.668273,0.625272,0.446673,0.450299,0.498451,0.554586,0.562445,0.698863,0.585396,0.377580,0.370424,0.224848,0.849530,0.441765,0.597797,0.373910,0.369799,0.704871,0.432549,0.358371,0.639804,0
0.753001,0.709364,0.519144,0.662942,0.406237,0.668542,0.282205,0.527099,0.393956,0.319101,0.807641,0.559840,0.136005,0.340560,0.727925,0.631226,0.509057,0.424893,0.496772,0.273427,0.517332,0.496834,0.260170,0.659430,0.887143,0.428630,0.299563,0.213300,0.338195,0.417227,0.559864,0.551846,0.725320,0.650318,0.307529,0.434970,0.530209,1.030330,0.441953,0.539415,0.517665,0.529308,0.238371,0.569498,0.381454,0.323080,0.215327,0.087003,0.388239,0.571248,0.477282,0.138486,0.443118,0.181659,0.600932,0.383709,0.289271,0.468348,0.477068,0.403236,0.697154,0.370505,0.563241,0.142717,0.665161,0.372260,0.763095,0.264058,0.243700,0.352791,0.791320,0.660163,0.789706,0.626478,0.157259,0.712217,0.508764,0.610173,0.434558,0.428804,0.640959,0.760810,-0.012128,0.050615,0.560306,0.476623,0.203006,0.863726,0.185381,0.688456,0.478384,0.549513,0.432683,0.543445,0.283199,0.498360,0.658367,0.479589,0.618016,0.569363,0
0.598591,0.232857,0.855735,0.425027,0.551257,0.616457,0.418797,0.450882,0.355113,0.646066,0.469002,0.268666,0.620186,0.574088,0.623896,0.281138,0.628690,0.718905,0.240985,0.480149,0.714855,0.548228,0.184858,0.378831,0.540227,0.512816,0.376607,0.808219,0.641894,0.291877,0.326830,0.275101,0.506404,0.617611,0.304934,0.602122,0.334078,0.366811,0.437751,0.439926,0.630256,0.394860,-0.124585,0.798795,0.729411,0.363934,0.525826,0.455893,0.100372,0.784392,0.317173,0.662709,0.838278,0.433467,0.609437,0.414971,0.710337,0.357000,0.185836,0.443538,0.418469,0.446513,0.348284,0.136326,0.783175,0.868537,0.225155,0.717175,0.199882,0.764131,0.405534,0.685134,0.657336,0.435358,0.472694,0.416675,0.735214,0.492623,0.562115,0.431328,0.506554,0.942745,0.299595,0.732402,0.637352,0.754935,0.379257,0.548352,0.651199,0.383043,0.575615,0.735540,0.583066,0.391675,0.515612,0.239964,0.464448,0.900988,0.374594,0.213103,0
0.463237,0.653383,0.630126,0.510330,0.661432,0.616055,0.478065,0.684226,0.662525,0.228045,0.319960,0.324467,0.839065,0.687623,0.504445,0.408221,0.399168,0.400686,0.406987,0.580720,0.387185,0.505261,0.332901,0.347006,-0.003800,0.431411,0.629160,0.575854,0.599223,0.692099,0.656030,0.805937,0.794669,0.266351,0.313020,0.263873,0.514316,0.452528,0.593265,0.603957,0.424104,0.561093,0.138762,0.579344,0.562973,0.671658,0.508632,0.238710,0.332483,0.601458,0.401949,0.539471,0.353202,0.685870,0.464613,0.611036,0.498314,0.218131,0.824198,0.408895,0.482121,0.530914,0.659211,0.884918,0.764862,0.406019,0.385934,0.445094,0.852144,0.586266,0.774380,0.746220,0.360069,0.657521,0.662285,0.457254,0.340150,0.659176,0.273270,0.883594,0.440171,0.363349,0.772475,0.351369,0.251895,0.164225,0.221971,0.142757,0.388679,0.678435,0.854839,0.370699,0.690515,0.445914,0.482786,0.561488,0.787892,0.637360,0.531824,0.689632,0
0.628266,0.260154,0.732919,0.393547,0.510962,0.569532,0.483086,0.560516,0.512639,0.543918,0.581031,0.522628,0.656270,0.514525,0.435703,0.848723,0.528544,0.478596,0.650031,0.236453,0.646087,0.194122,0.659240,0.216545,0.569303,0.242803,0.268820,0.739960,0.729869,0.514645,0.378270,0.716187,0.628685,0.427740,0.438602,0.634997,0.303102,0.359526,0.560676,0.555933,0.386414,0.542708,0.476117,0.493063,0.369661,0.652962,0.181526,0.158842,0.453147,0.121353,0.219451,0.577937,0.507395,0.545074,0.739668,0.229412,0.485420,0.563201,0.517561,0.506462,0.329250,0.626444,0.454917,0.629483,0.160006,0.653033,0.492861,0.476105,0.395933,0.526679,0.718937,0.196933,-0.075566,0.388295,0.601138,0.209733,0.208298,0.624328,0.776188,0.461266,0.392208,0.494052,0.305087,0.960215,0.563287,0.618201,0.611334,0.582502,0.850984,0.685097,0.475820,0.708736,0.201471,0.737841,0.560388,0.572530,0.473155,0.447256,0.582993,0.693236,0
0.778855,0.274269,0.718290,0.669815,0.581123,0.756965,0.657365,0.840419,0.339615,0.764778,0.396017,0.725983,0.187161,0.346950,0.414277,0.133496,0.553754,0.610236,0.455778,0.465865,0.260602,0.497900,0.672442,0.417715,0.427005,0.716458,0.541237,0.641911,0.325854,0.293495,0.757949,0.394746,0.384016,0.148904,0.171325,0.342450,0.753716,0.518413,0.410248,0.860773,0.735193,0.345106,0.197203,0.092618,-0.063275,0.514235,0.536167,0.671883,0.478979,0.515623,0.378775,0.354375,0.361755,0.586418,0.265263,0.130491,0.258276,0.145281,0.771085,0.600779,0.097918,0.848268,0.608855,0.474898,0.859076,0.451025,0.513384,0.297239,0.455878,0.464221,0.462967,0.677929,0.703046,0.282867,0.794076,0.767188,0.578229,0.481531,0.520017,0.600900,0.555073,0.409185,0.681502,0.304986,0.753860,0.559683,0.402477,0.780878,0.593392,0.276070,0.341149,0.243456,0.666115,0.382238,0.405198,0.596338,0.597944,-0.009751,0.607432,0.541975,0
0.588475,0.657218,0.588035,0.515569,0.633748,0.513089,0.708202,0.707585,0.531898,0.372572,0.375059,0.409434,0.440747,0.467889,0.320552,0.483416,0.628175,0.267114,0.479098,0.563465,0.742964,0.565280,0.542193,0.480278,0.628381,0.261063,0.795210,0.152127,0.368661,0.508320,0.701483,0.492160,0.350007,0.127094,0.570811,0.329680,0.723759,0.346524,0.379147,0.798656,0.711063,0.613706,0.436721,0.505204,0.322286,0.392648,0.350838,0.604681,-0.044560,0.396408,0.445581,0.372994,0.788367,0.942400,0.443452,0.367517,0.586729,0.274850,0.709754,0.711219,0.721385,0.543717,0.446556,0.750345,0.580694,0.559567,0.826414,0.220547,0.446415,0.304962,0.352496,0.780130,0.564824,0.762634,0.524526,0.508481,0.767052,0.456944,0.437275,0.476628,0.375736,0.733401,0.660736,0.381513,0.395975,0.389628,0.382005,0.290539,0.309217,0.844007,0.794801,0.497780,0.550761,0.741679,0.184440,0.378360,0.339449,0.613207,0.847011,0.547684,0
